uprn,versiondate,versionavailablefromdate,versionavailabletodate,changetype,theme,description,organisationname,poboxnumber,subname,name,number,streetname,locality,townname,islandname,postcode,fulladdress,country,alternatelanguagesubname,alternatelanguagename,alternatelanguagenumber,alternatelanguagestreetname,alternatelanguagelocality,alternatelanguagetownname,alternatelanguageislandname,alternatelanguage,alternatelanguagefulladdress,floorlevel,lowestfloorlevel,highestfloorlevel,classificationcode,classificationdescription,primaryclassificationdescription,secondaryclassificationdescription,tertiaryclassificationdescription,quaternaryclassificationdescription,buildstatus,buildstatusdate,addressstatus,postcodesource,parentuprn,rootuprn,hierarchylevel,usrn,usrnmatchindicator,localcustodiancode,localcustodiandescription,lowertierlocalauthoritygsscode,easting,northing,latitude,longitude,positionalaccuracy,effectivestartdate,effectiveenddate
100040069580,2026-01-05,2026-01-06T00:00:00.000Z,NULL,Modified Attributes,Address,Built Address,NULL,NULL,NULL,NULL,19,SUMMERHEATH,NULL,MABE BURNTHOUSE,NULL,TR10 9JT,"19, SUMMERHEATH, MABE BURNTHOUSE, TR10 9JT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2018-05-01,Approved,A record which is linked to a Royal Mail address,NULL,100040069580,1,18600292,Manually Matched,840,CORNWALL,E06000052,176704.00,34336.00,50.1668903,-5.1281576,General Internal Position,2001-04-04,NULL
9051141015,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT H,NULL,26,NETHERKIRKGATE,NULL,ABERDEEN,NULL,AB10 1AU,"FLAT H, 26, NETHERKIRKGATE, ABERDEEN, AB10 1AU",Scotland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3.0,3.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2013-10-01,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,9051081485,9051081485,2,7601064,Manually Matched,9051,CITY OF ABERDEEN,S12000033,394261.00,806324.00,57.1477489,-2.0964885,Central Internal Position,2013-10-01,NULL
10094628539,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,2-8,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"2-8, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PP,Property Shell,Parent Shell,Property Shell,NULL,NULL,Built Complete,2018-09-05,Approved,A record which has a classification indicating that it is not capable of receiving mail and is not linked to a Royal Mail address,NULL,10094628539,1,6100485,Manually Matched,840,CORNWALL,E06000052,178367.00,34622.00,50.1700831,-5.1050737,Central Internal Position,2018-09-05,NULL
100040036784,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,42,WESTERN PLACE,NULL,PENRYN,NULL,TR10 8HQ,"42, WESTERN PLACE, PENRYN, TR10 8HQ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2018-10-04,Approved,A record which is linked to a Royal Mail address,NULL,100040036784,1,6100468,Manually Matched,840,CORNWALL,E06000052,177869.00,34906.00,50.1724470,-5.1122025,Central Internal Position,2001-04-04,NULL
100060864553,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,21,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"21, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864553,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555324.07,174113.76,51.4447191,0.2336835,Central Internal Position,2001-09-13,NULL
10007799283,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,2,PLOUGH COURT,NULL,ROSKROW,NULL,TR10 9AP,"2, PLOUGH COURT, ROSKROW, TR10 9AP",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2018-05-22,Approved,A record which is linked to a Royal Mail address,NULL,10007799283,1,18603552,Manually Matched,840,CORNWALL,E06000052,176404.00,35805.00,50.1799692,-5.1332151,General Internal Position,2004-02-03,NULL
200000530474,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,80,PRIORY ROAD,NULL,DARTFORD,NULL,DA1 2BS,"80, PRIORY ROAD, DARTFORD, DA1 2BS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,200000530474,1,10500558,Manually Matched,2215,DARTFORD,E07000107,553752.01,175030.22,51.4533828,0.2114776,General Internal Position,2001-09-13,NULL
100060864561,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,29,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"29, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864561,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555330.71,174099.57,51.4445898,0.2337728,General Internal Position,2001-09-13,NULL
10001210296,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT 1,NULL,5,CLAREMONT TERRACE,NULL,FALMOUTH,NULL,TR11 2AJ,"FLAT 1, 5, CLAREMONT TERRACE, FALMOUTH, TR11 2AJ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-04-19,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,10001210218,10001210218,2,6103009,Manually Matched,840,CORNWALL,E06000052,180466.00,33193.00,50.1580313,-5.0749002,General Internal Position,2004-07-22,NULL
100060864626,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,103,HOWARD ROAD,NULL,DARTFORD,NULL,DA1 1XS,"103, HOWARD ROAD, DARTFORD, DA1 1XS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD04,Terraced,Residential,Dwelling,Terraced,NULL,Built Complete,2009-02-27,Approved,A record which is linked to a Royal Mail address,NULL,100060864626,1,10500332,Manually Matched,2215,DARTFORD,E07000107,555402.02,173964.52,51.4433568,0.2347389,Central Internal Position,2001-09-13,NULL
9051141009,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT B,NULL,26,NETHERKIRKGATE,NULL,ABERDEEN,NULL,AB10 1AU,"FLAT B, 26, NETHERKIRKGATE, ABERDEEN, AB10 1AU",Scotland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.0,1.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2013-10-01,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,9051081485,9051081485,2,7601064,Manually Matched,9051,CITY OF ABERDEEN,S12000033,394261.00,806324.00,57.1477489,-2.0964885,Central Internal Position,2013-10-01,NULL
9051082091,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT 11,NULL,16,NETHERKIRKGATE,NULL,ABERDEEN,NULL,AB10 1AU,"FLAT 11, 16, NETHERKIRKGATE, ABERDEEN, AB10 1AU",Scotland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2008-06-20,Approved,A record which is linked to a Royal Mail address,9051081930,9051081930,2,7601064,Manually Matched,9051,CITY OF ABERDEEN,S12000033,394280.00,806334.00,57.1478389,-2.0961748,General Internal Position,2002-08-07,NULL
10001210298,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT 1,NULL,8,CLAREMONT TERRACE,NULL,FALMOUTH,NULL,TR11 2AJ,"FLAT 1, 8, CLAREMONT TERRACE, FALMOUTH, TR11 2AJ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-04-19,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,10001210221,10001210221,2,6103009,Manually Matched,840,CORNWALL,E06000052,180452.00,33210.00,50.1581788,-5.0751057,General Internal Position,2004-07-22,NULL
10001210224,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,THE MOORINGS,11A,CLAREMONT TERRACE,NULL,FALMOUTH,NULL,TR11 2AJ,"THE MOORINGS, 11A, CLAREMONT TERRACE, FALMOUTH, TR11 2AJ",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2016-08-30,Approved,A record which is linked to a Royal Mail address,NULL,10001210224,1,6103009,Manually Matched,840,CORNWALL,E06000052,180441.00,33225.00,50.1583094,-5.0752681,General Internal Position,2004-07-21,NULL
10009430792,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,70A,PRIORY ROAD,NULL,DARTFORD,NULL,DA1 2BS,"70A, PRIORY ROAD, DARTFORD, DA1 2BS",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.0,0.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2007-12-07,Approved,A record which is linked to a Royal Mail address,NULL,10009430792,1,10500558,Manually Matched,2215,DARTFORD,E07000107,553805.00,174911.00,51.4522973,0.2121879,General Internal Position,2006-06-20,NULL
9051141012,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT E,NULL,26,NETHERKIRKGATE,NULL,ABERDEEN,NULL,AB10 1AU,"FLAT E, 26, NETHERKIRKGATE, ABERDEEN, AB10 1AU",Scotland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2.0,2.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2013-10-01,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,9051081485,9051081485,2,7601064,Manually Matched,9051,CITY OF ABERDEEN,S12000033,394261.00,806324.00,57.1477489,-2.0964885,Central Internal Position,2013-10-01,NULL
9051141008,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT A,NULL,26,NETHERKIRKGATE,NULL,ABERDEEN,NULL,AB10 1AU,"FLAT A, 26, NETHERKIRKGATE, ABERDEEN, AB10 1AU",Scotland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.0,0.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2013-10-01,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,9051081485,9051081485,2,7601064,Manually Matched,9051,CITY OF ABERDEEN,S12000033,394261.00,806324.00,57.1477489,-2.0964885,Central Internal Position,2013-10-01,NULL
100040035521,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,40,KERNICK ROAD,NULL,PENRYN,NULL,TR10 8NT,"40, KERNICK ROAD, PENRYN, TR10 8NT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD02,Detached,Residential,Dwelling,Detached,NULL,Built Complete,2024-10-30,Approved,A record which is linked to a Royal Mail address,NULL,100040035521,1,6101071,Manually Matched,840,CORNWALL,E06000052,177672.00,34242.00,50.1664101,-5.1145691,Central Internal Position,2001-04-04,NULL
100040035407,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,21A,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"21A, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.0,1.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2015-07-31,Approved,A record which is linked to a Royal Mail address,NULL,100040035407,1,6101156,Manually Matched,840,CORNWALL,E06000052,178516.00,34377.00,50.1679386,-5.1028477,Central Internal Position,2001-04-04,NULL
100040035411,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT 2,NULL,23,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"FLAT 2, 23, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.0,1.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-05-14,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,100041022458,100041022458,2,6101156,Manually Matched,840,CORNWALL,E06000052,178511.00,34376.00,50.1679278,-5.1029170,Central Internal Position,2001-04-04,NULL
100040035412,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,FLAT 3,NULL,23,HIGHER MARKET STREET,NULL,PENRYN,NULL,TR10 8EF,"FLAT 3, 23, HIGHER MARKET STREET, PENRYN, TR10 8EF",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2.0,2.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-05-14,Approved,A record which has a classification indicating that it is capable of receiving mail and has a parent record which is linked to a Royal Mail address,100041022458,100041022458,2,6101156,Manually Matched,840,CORNWALL,E06000052,178511.00,34376.00,50.1679278,-5.1029170,Central Internal Position,2001-04-04,NULL
100040035505,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NYSSA,20,KERNICK ROAD,NULL,PENRYN,NULL,TR10 8NT,"NYSSA, 20, KERNICK ROAD, PENRYN, TR10 8NT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2016-02-08,Approved,A record which is linked to a Royal Mail address,NULL,100040035505,1,6101071,Manually Matched,840,CORNWALL,E06000052,177753.00,34303.00,50.1669883,-5.1134723,General Internal Position,2001-04-04,NULL
100040035507,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,22,KERNICK ROAD,NULL,PENRYN,NULL,TR10 8NT,"22, KERNICK ROAD, PENRYN, TR10 8NT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035507,1,6101071,Manually Matched,840,CORNWALL,E06000052,177747.00,34298.00,50.1669411,-5.1135532,Central Internal Position,2001-04-04,NULL
100040035509,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,24,KERNICK ROAD,NULL,PENRYN,NULL,TR10 8NT,"24, KERNICK ROAD, PENRYN, TR10 8NT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035509,1,6101071,Manually Matched,840,CORNWALL,E06000052,177740.00,34293.00,50.1668936,-5.1136482,General Internal Position,2001-04-04,NULL
100040035511,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,26,KERNICK ROAD,NULL,PENRYN,NULL,TR10 8NT,"26, KERNICK ROAD, PENRYN, TR10 8NT",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035511,1,6101071,Manually Matched,840,CORNWALL,E06000052,177734.00,34289.00,50.1668554,-5.1137297,Central Internal Position,2001-04-04,NULL
100040035896,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,2,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"2, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.0,1.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035896,1,6100485,Manually Matched,840,CORNWALL,E06000052,178367.00,34622.00,50.1700831,-5.1050737,Central Internal Position,2001-04-04,NULL
100040035897,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,3,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"3, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035897,1,6100485,Manually Matched,840,CORNWALL,E06000052,178377.00,34654.00,50.1703742,-5.1049525,Central Internal Position,2001-04-04,NULL
100040035898,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,4,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"4, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035898,1,6100485,Manually Matched,840,CORNWALL,E06000052,178367.00,34622.00,50.1700831,-5.1050737,Central Internal Position,2001-04-04,NULL
100040035910,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,17,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"17, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035910,1,6100485,Manually Matched,840,CORNWALL,E06000052,178405.00,34651.00,50.1703577,-5.1045592,Central Internal Position,2001-04-04,NULL
100040035919,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,26,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"26, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.0,0.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035919,1,6100485,Manually Matched,840,CORNWALL,E06000052,178383.00,34554.00,50.1694784,-5.1048103,General Internal Position,2001-04-04,NULL
100040035923,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,30,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"30, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035923,1,6100485,Manually Matched,840,CORNWALL,E06000052,178384.00,34551.00,50.1694518,-5.1047946,General Internal Position,2001-04-04,NULL
100040035924,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,31,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"31, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.0,0.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035924,1,6100485,Manually Matched,840,CORNWALL,E06000052,178445.00,34591.00,50.1698339,-5.1039650,General Internal Position,2001-04-04,NULL
100040035925,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,32,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"32, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035925,1,6100485,Manually Matched,840,CORNWALL,E06000052,178402.00,34544.00,50.1693957,-5.1045389,General Internal Position,2001-04-04,NULL
100040035929,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,36,PERMARIN ROAD,NULL,PENRYN,NULL,TR10 8BU,"36, PERMARIN ROAD, PENRYN, TR10 8BU",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.0,0.0,RD06,Self Contained Flat (Includes Maisonette / Apartment),Residential,Dwelling,Self Contained Flat (Includes Maisonette / Apartment),NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040035929,1,6100485,Manually Matched,840,CORNWALL,E06000052,178416.00,34531.00,50.1692842,-5.1043355,General Internal Position,2001-04-04,NULL
100040036229,2025-09-23,2025-09-24T00:00:00.000Z,NULL,New,Address,Built Address,NULL,NULL,NULL,NULL,5,SHUTE MEADOW,NULL,PENRYN,NULL,TR10 8PE,"5, SHUTE MEADOW, PENRYN, TR10 8PE",England,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RD03,Semi-Detached,Residential,Dwelling,Semi-Detached,NULL,Built Complete,2018-09-26,Approved,A record which is linked to a Royal Mail address,NULL,100040036229,1,6101626,Manually Matched,840,CORNWALL,E06000052,178045.00,34445.00,50.1683730,-5.1094726,Central Internal Position,2001-04-04,NULL
